id,service_id,branch_id,time_taken,request_time,rating
14967,1,19,4,Night,4
14968,1,38,1,Day-Off-Peak,4
14969,2,44,20,Day-Peak,4
14970,3,5,7,Night,4
14971,1,14,2,Day-Peak,4
14972,2,34,12,Night,5
14973,1,21,1,Night,4
14974,1,53,3,Day-Peak,3
14975,2,76,13,Night,4
14976,2,72,13,Night,5
14977,1,16,1,Day-Peak,4
14978,3,70,7,Night,5
14979,2,39,12,Night,4
14980,4,99,9,Day-Peak,4
14981,1,9,2,Night,4
14982,3,23,7,Day-Peak,5
14983,1,4,2,Night,4
14984,2,30,13,Night,5
14985,3,61,8,Night,4
14986,3,85,7,Day-Off-Peak,4
14987,4,89,9,Night,5
14988,2,89,13,Night,5
14989,2,80,13,Night,4
14990,3,78,7,Night,4
14991,2,27,13,Day-Off-Peak,4
14992,4,89,11,Day-Peak,4
14993,2,44,15,Day-Off-Peak,4
14994,1,25,10,Day-Peak,4
14995,1,30,3,Day-Off-Peak,4
14996,3,23,6,Day-Peak,5
14997,1,34,2,Day-Off-Peak,5
14998,2,41,12,Day-Off-Peak,4
14999,1,21,2,Day-Off-Peak,4
15000,3,85,6,Night,4
15001,4,94,9,Day-Off-Peak,5
15002,3,45,7,Day-Peak,4
15003,4,91,9,Night,5
15004,2,31,13,Day-Peak,4
15005,3,77,7,Day-Peak,4
15006,1,62,2,Day-Off-Peak,5
15007,1,42,2,Night,5
15008,2,17,13,Day-Off-Peak,4
15009,1,6,2,Night,5
15010,3,93,7,Night,4
15011,1,13,2,Day-Peak,5
15012,1,28,2,Day-Peak,5
15013,4,91,10,Day-Off-Peak,4
15014,2,29,12,Day-Off-Peak,5
15015,1,30,1,Day-Off-Peak,5
15016,3,45,7,Day-Off-Peak,4
15017,3,17,7,Night,4
15018,2,38,16,Day-Off-Peak,3
15019,2,33,13,Night,5
15020,1,14,4,Night,3
15021,1,14,2,Day-Peak,4
15022,4,89,9,Night,5
15023,1,1,3,Night,3
15024,2,81,15,Day-Peak,3
15025,1,8,10,Night,3
15026,4,95,9,Day-Peak,4
15027,1,62,1,Night,5
15028,2,28,13,Day-Peak,5
15029,1,10,2,Day-Off-Peak,5
15030,2,97,13,Day-Peak,4
15031,1,2,1,Day-Peak,5
15032,2,57,13,Day-Peak,4
15033,3,51,7,Night,5
15034,2,25,13,Day-Peak,5
15035,2,3,13,Day-Peak,5
15036,3,97,7,Night,4
15037,4,81,12,Day-Peak,3
15038,4,73,9,Day-Off-Peak,5
15039,3,26,9,Night,4
15040,1,76,2,Night,4
15041,1,9,2,Day-Off-Peak,4
15042,1,12,2,Day-Peak,4
15043,1,21,2,Day-Peak,4
15044,2,75,13,Day-Off-Peak,4
15045,2,61,13,Day-Peak,5
15046,1,66,3,Day-Off-Peak,4
15047,4,96,10,Night,3
15048,3,33,6,Night,5
15049,2,93,12,Day-Peak,4
15050,1,53,2,Night,4
15051,1,5,1,Day-Off-Peak,4
15052,1,50,2,Day-Peak,4
15053,2,73,12,Day-Off-Peak,5
15054,1,6,2,Night,5
15055,3,71,9,Day-Off-Peak,4
15056,1,55,1,Day-Off-Peak,4
15057,3,77,7,Day-Peak,4
15058,4,98,8,Day-Peak,5
15059,1,56,2,Day-Off-Peak,4
15060,2,84,13,Day-Off-Peak,5
15061,3,91,7,Night,5
15062,3,90,7,Day-Peak,5
15063,1,13,4,Day-Off-Peak,4
15064,1,13,2,Day-Peak,5
15065,2,20,13,Night,4
15066,2,48,14,Day-Off-Peak,3
15067,4,100,9,Night,4
15068,3,49,7,Day-Peak,5
15069,3,46,7,Night,4
15070,2,51,13,Day-Off-Peak,5
15071,3,78,8,Day-Peak,3
15072,2,45,13,Day-Off-Peak,4
15073,3,70,7,Day-Off-Peak,5
15074,3,30,9,Day-Peak,4
15075,2,95,14,Day-Off-Peak,3
15076,2,24,12,Day-Off-Peak,4
15077,1,4,2,Day-Off-Peak,4
15078,1,11,2,Night,4
15079,1,39,4,Day-Peak,3
15080,2,59,13,Day-Off-Peak,5
15081,2,34,13,Day-Peak,5
15082,4,79,13,Day-Peak,4
15083,3,20,9,Day-Peak,3
15084,1,37,3,Day-Off-Peak,4
15085,3,73,6,Night,5
15086,4,84,8,Day-Off-Peak,5
15087,2,86,13,Day-Peak,4
15088,1,9,4,Day-Peak,3
15089,4,76,10,Day-Peak,3
15090,4,88,8,Night,4
15091,3,28,6,Day-Off-Peak,5
15092,3,19,7,Day-Off-Peak,5
15093,2,85,13,Day-Peak,4
15094,2,62,13,Night,5
15095,3,84,7,Day-Peak,5
15096,1,6,1,Night,5
15097,4,85,9,Night,4
15098,1,69,2,Night,5
15099,1,14,2,Night,4
15100,1,1,2,Day-Peak,4
15101,3,86,7,Day-Peak,4
15102,1,58,3,Night,4
15103,4,89,9,Day-Peak,5
15104,2,47,13,Night,4
15105,1,28,4,Night,4
15106,1,80,2,Night,4
15107,4,65,9,Night,5
15108,3,79,6,Day-Off-Peak,5
15109,3,67,8,Day-Peak,3
15110,1,49,3,Day-Off-Peak,4
15111,1,22,3,Day-Off-Peak,4
15112,3,46,7,Day-Peak,4
15113,1,12,2,Night,4
15114,3,63,7,Day-Off-Peak,4
15115,2,77,13,Night,4
15116,3,21,7,Day-Off-Peak,4
15117,4,96,26,Day-Peak,3
15118,3,96,7,Day-Off-Peak,4
15119,1,42,7,Night,4
15120,1,52,7,Night,3
15121,3,71,7,Day-Off-Peak,5
15122,3,79,7,Day-Peak,5
15123,1,3,4,Day-Off-Peak,4
15124,3,76,7,Day-Off-Peak,4
15125,1,44,2,Day-Off-Peak,5
15126,1,31,3,Day-Peak,3
15127,3,74,7,Night,5
15128,1,50,2,Night,4
15129,1,43,2,Day-Off-Peak,4
15130,3,86,6,Day-Peak,4
15131,1,34,2,Day-Peak,5
15132,3,63,6,Night,4
15133,3,81,7,Night,4
15134,2,37,15,Night,4
15135,3,82,7,Night,5
15136,4,93,9,Day-Peak,4
15137,2,40,12,Night,5
15138,3,79,7,Day-Off-Peak,5
15139,3,53,7,Day-Off-Peak,4
15140,3,39,8,Day-Off-Peak,3
15141,2,10,14,Day-Off-Peak,4
15142,1,45,3,Day-Peak,3
15143,1,2,3,Day-Peak,4
15144,2,25,16,Night,4
15145,3,64,7,Day-Off-Peak,4
15146,3,76,6,Day-Peak,4
15147,3,53,11,Day-Peak,3
15148,1,6,1,Night,5
15149,2,36,12,Night,5
15150,1,17,4,Day-Off-Peak,3
15151,4,83,9,Day-Peak,4
15152,2,10,13,Night,5
15153,3,54,8,Night,4
15154,3,82,7,Night,5
15155,1,6,2,Night,5
15156,2,31,16,Day-Peak,3
15157,3,66,7,Night,5
15158,3,26,7,Day-Peak,5
15159,4,78,9,Night,4
15160,4,89,10,Day-Peak,4
15161,2,89,12,Day-Off-Peak,5
15162,2,44,12,Night,5
15163,1,1,4,Day-Peak,3
15164,1,46,2,Night,4
15165,1,32,1,Day-Peak,5
15166,2,19,12,Day-Off-Peak,5
15167,1,2,2,Day-Off-Peak,5
15168,2,85,16,Day-Peak,3
15169,2,53,13,Night,4
15170,2,86,13,Day-Off-Peak,4
15171,2,95,12,Day-Off-Peak,4
15172,1,25,2,Day-Peak,5
15173,1,63,5,Day-Off-Peak,3
15174,3,92,8,Night,3
15175,1,31,2,Day-Peak,4
15176,1,86,3,Day-Off-Peak,3
15177,3,93,6,Day-Off-Peak,4
15178,4,85,8,Night,4
15179,1,46,2,Day-Peak,4
15180,1,28,2,Night,5
15181,1,19,2,Night,5
15182,2,24,13,Day-Peak,4
15183,2,24,12,Day-Peak,4
15184,4,95,9,Day-Peak,4
15185,1,36,2,Night,5
15186,3,42,8,Day-Off-Peak,4
15187,1,57,4,Day-Off-Peak,3
15188,3,74,8,Day-Off-Peak,4
15189,1,12,1,Day-Peak,4
15190,4,97,9,Day-Off-Peak,4
15191,2,61,15,Day-Off-Peak,4
15192,2,84,13,Night,5
15193,3,49,9,Day-Off-Peak,4
15194,1,62,2,Night,5
15195,3,93,8,Day-Peak,3
15196,3,89,8,Day-Off-Peak,4
15197,3,73,7,Night,5
15198,1,77,2,Night,4
15199,3,15,7,Day-Peak,4
15200,1,13,2,Day-Peak,5
15201,1,12,2,Day-Peak,4
15202,4,95,9,Day-Peak,4
15203,2,58,13,Day-Peak,5
15204,3,92,7,Day-Peak,4
15205,1,5,1,Day-Off-Peak,4
15206,4,86,8,Night,4
15207,1,46,3,Day-Off-Peak,3
15208,4,95,11,Day-Off-Peak,3
15209,2,47,13,Day-Peak,4
15210,1,38,4,Night,3
15211,4,96,9,Day-Off-Peak,4
15212,2,29,12,Day-Off-Peak,5
15213,4,95,16,Day-Off-Peak,3
15214,3,44,7,Night,5
15215,2,72,13,Night,5
15216,3,57,8,Day-Peak,3
15217,3,24,6,Night,4
15218,1,9,1,Day-Peak,4
15219,1,38,13,Night,3
15220,2,80,13,Night,4
15221,1,16,2,Night,4
15222,4,79,10,Day-Off-Peak,4
15223,1,39,2,Night,4
15224,1,46,3,Day-Off-Peak,3
15225,1,53,2,Day-Off-Peak,4
15226,3,89,7,Night,5
15227,1,35,11,Night,3
15228,2,56,13,Night,4
15229,1,40,2,Day-Peak,5
15230,3,87,7,Day-Off-Peak,4
15231,2,57,13,Day-Off-Peak,4
15232,2,55,14,Day-Off-Peak,3
15233,3,25,8,Night,4
15234,1,37,1,Day-Off-Peak,5
15235,4,91,10,Night,4
15236,2,70,14,Day-Peak,4
15237,2,19,12,Day-Peak,5
15238,2,27,13,Day-Peak,4
15239,1,11,3,Night,3
15240,3,60,8,Day-Off-Peak,3
15241,4,100,9,Day-Off-Peak,4
15242,3,65,7,Night,5
15243,1,58,5,Day-Peak,4
15244,3,47,7,Night,4
15245,1,11,2,Day-Off-Peak,4
15246,1,62,2,Day-Peak,5
15247,3,53,9,Day-Off-Peak,3
15248,1,19,2,Day-Off-Peak,5
15249,1,57,3,Night,3
15250,3,55,7,Night,4
15251,1,5,5,Day-Peak,3
15252,2,59,14,Night,4
15253,2,58,16,Night,4
15254,2,20,18,Day-Peak,3
15255,2,54,12,Day-Off-Peak,5
15256,3,38,7,Day-Off-Peak,4
15257,4,90,9,Night,5
15258,2,27,13,Day-Off-Peak,4
15259,2,49,12,Day-Off-Peak,5
15260,1,31,2,Night,4
15261,1,34,2,Day-Off-Peak,5
15262,1,6,2,Night,5
15263,4,53,10,Night,3
15264,3,80,7,Night,4
15265,1,14,2,Day-Off-Peak,4
15266,3,91,7,Night,5
15267,2,57,14,Day-Off-Peak,3
15268,4,88,10,Day-Peak,3
15269,2,51,15,Night,4
15270,1,1,2,Night,4
15271,2,65,13,Night,5
15272,2,52,14,Day-Peak,3
15273,1,28,2,Day-Peak,5
15274,1,14,3,Day-Peak,3
15275,3,58,7,Day-Off-Peak,5
15276,2,45,12,Night,4
15277,3,60,7,Night,4
15278,1,15,2,Day-Peak,4
15279,1,36,1,Day-Peak,5
15280,1,70,7,Day-Off-Peak,4
15281,3,65,7,Night,5
15282,3,58,6,Day-Off-Peak,5
15283,4,65,9,Night,5
15284,3,95,8,Day-Off-Peak,3
15285,1,58,1,Night,5
15286,1,32,2,Day-Off-Peak,5
15287,2,72,14,Day-Off-Peak,4
15288,2,51,14,Day-Off-Peak,4
15289,1,44,2,Day-Peak,5
15290,3,41,7,Day-Peak,4
15291,3,77,9,Night,3
15292,4,79,13,Day-Peak,4
15293,2,60,14,Day-Peak,3
15294,4,98,9,Night,5
15295,3,72,6,Day-Off-Peak,5
15296,2,34,13,Day-Off-Peak,5
15297,3,85,7,Night,4
15298,2,70,14,Day-Off-Peak,4
15299,2,52,14,Day-Peak,3
15300,1,1,2,Night,4
15301,3,63,11,Night,3
15302,3,72,7,Day-Off-Peak,5
15303,2,67,13,Night,4
15304,1,38,2,Night,4
15305,2,25,12,Night,5
15306,1,77,1,Night,4
15307,2,84,14,Day-Peak,4
15308,1,2,2,Day-Off-Peak,5
15309,4,79,9,Day-Off-Peak,5
15310,2,5,13,Day-Peak,4
15311,2,85,22,Night,3
15312,3,80,9,Day-Peak,3
15313,3,58,13,Day-Off-Peak,4
15314,3,97,8,Day-Peak,3
15315,1,26,3,Night,4
15316,3,37,7,Day-Off-Peak,5
15317,2,49,12,Night,5
15318,2,45,14,Day-Peak,3
15319,4,84,9,Night,5
15320,1,43,1,Night,4
15321,1,75,2,Day-Off-Peak,4
15322,2,52,17,Day-Peak,3
15323,3,52,10,Day-Off-Peak,3
15324,1,27,3,Day-Peak,3
15325,1,36,3,Day-Off-Peak,4
15326,4,100,9,Day-Off-Peak,4
15327,4,74,10,Night,4
15328,3,92,7,Day-Peak,4
15329,1,10,2,Day-Peak,5
15330,1,6,2,Day-Peak,5
15331,3,79,6,Day-Peak,5
15332,2,29,14,Night,4
15333,2,93,16,Night,3
15334,3,48,7,Day-Off-Peak,4
15335,1,20,3,Night,3
15336,2,48,13,Day-Peak,4
15337,2,60,13,Night,4
15338,4,88,9,Day-Off-Peak,4
15339,1,25,2,Night,5
15340,1,3,3,Day-Peak,4
15341,1,85,5,Day-Peak,3
15342,3,79,6,Night,5
15343,3,79,7,Day-Off-Peak,5
15344,1,11,2,Day-Peak,4
15345,4,93,9,Night,4
15346,3,97,7,Day-Peak,4
15347,1,77,2,Night,4
15348,1,31,2,Night,4
15349,2,77,13,Day-Off-Peak,4
15350,1,19,1,Day-Peak,5
15351,2,95,13,Day-Off-Peak,4
15352,3,90,7,Day-Off-Peak,5
15353,1,53,4,Day-Off-Peak,3
15354,3,32,7,Night,5
15355,1,4,2,Night,4
15356,4,93,9,Day-Off-Peak,4
15357,1,19,4,Day-Off-Peak,4
15358,1,7,1,Day-Off-Peak,4
15359,1,34,3,Night,4
15360,4,87,8,Day-Off-Peak,4
15361,3,45,7,Night,4
15362,3,56,6,Day-Peak,4
15363,1,5,2,Day-Off-Peak,4
15364,2,42,12,Day-Peak,5
15365,3,74,7,Night,5
15366,1,39,2,Day-Peak,4
15367,1,25,2,Night,5
15368,2,21,13,Night,4
15369,4,67,8,Night,4
15370,1,76,2,Day-Off-Peak,4
15371,3,90,6,Day-Peak,5
15372,2,41,15,Day-Peak,3
15373,1,18,5,Day-Off-Peak,4
15374,1,32,9,Day-Peak,4
15375,1,89,7,Day-Off-Peak,4
15376,4,58,11,Day-Off-Peak,4
15377,1,23,1,Day-Off-Peak,5
15378,2,50,13,Day-Peak,4
15379,3,48,7,Day-Off-Peak,4
15380,1,15,1,Day-Peak,4
15381,2,90,15,Day-Off-Peak,4
15382,2,68,13,Day-Peak,5
15383,2,65,12,Night,5
15384,4,56,9,Day-Peak,4
15385,2,39,14,Day-Peak,3
15386,2,14,13,Night,4
15387,2,81,19,Day-Peak,3
15388,3,29,6,Day-Peak,5
15389,2,84,13,Day-Off-Peak,5
15390,1,44,2,Day-Peak,5
15391,4,62,9,Day-Peak,5
15392,1,4,1,Night,4
15393,3,23,8,Day-Off-Peak,4
15394,3,70,7,Day-Peak,5
15395,2,9,13,Night,4
15396,2,45,13,Day-Off-Peak,4
15397,3,21,7,Day-Off-Peak,4
15398,1,53,5,Day-Off-Peak,3
15399,4,36,9,Night,5
15400,2,89,12,Day-Off-Peak,5
15401,4,60,9,Day-Peak,4
15402,3,60,8,Night,3
15403,1,58,2,Day-Peak,5
15404,2,51,13,Day-Peak,5
15405,1,44,4,Night,4
15406,3,67,7,Day-Peak,4
15407,2,24,13,Day-Peak,4
15408,1,8,2,Day-Off-Peak,4
15409,2,77,15,Day-Off-Peak,3
15410,3,21,9,Day-Peak,3
15411,1,29,4,Day-Off-Peak,4
15412,3,60,8,Day-Peak,3
15413,2,46,12,Day-Off-Peak,4
15414,3,97,6,Night,4
15415,1,9,2,Day-Off-Peak,4
15416,4,78,9,Day-Peak,4
15417,3,90,8,Day-Off-Peak,4
15418,1,21,2,Night,4
15419,3,90,6,Day-Peak,5
15420,2,87,13,Day-Peak,4
15421,3,44,6,Day-Off-Peak,5
15422,1,36,2,Day-Peak,5
15423,3,83,8,Day-Off-Peak,3
15424,4,81,8,Day-Peak,4
15425,1,37,1,Day-Peak,5
15426,2,10,14,Day-Peak,4
15427,3,39,9,Day-Off-Peak,3
15428,1,24,2,Day-Peak,4
15429,3,90,7,Day-Peak,5
15430,2,85,14,Day-Peak,3
15431,4,77,8,Day-Off-Peak,4
15432,3,89,7,Night,5
15433,4,73,11,Day-Peak,4
15434,2,64,14,Day-Off-Peak,3
15435,3,50,6,Day-Off-Peak,4
15436,3,81,10,Day-Off-Peak,3
15437,1,57,4,Day-Off-Peak,3
15438,1,6,2,Day-Off-Peak,5
15439,2,89,13,Night,5
15440,1,30,1,Day-Peak,5
15441,4,100,8,Day-Off-Peak,4
15442,3,60,8,Day-Peak,3
15443,2,13,14,Day-Off-Peak,4
15444,1,41,1,Day-Peak,4
15445,3,69,7,Night,5
15446,3,73,6,Day-Off-Peak,5
15447,4,98,8,Night,5
15448,1,53,2,Night,4
15449,1,21,3,Day-Peak,3
15450,1,37,2,Day-Peak,5
15451,1,38,5,Night,3
15452,1,17,1,Day-Peak,4
15453,1,56,2,Day-Off-Peak,4
15454,4,68,10,Day-Off-Peak,4
15455,3,77,8,Day-Peak,3
15456,1,71,4,Night,4
15457,1,15,1,Night,4
15458,3,81,9,Day-Peak,3
15459,2,62,13,Day-Off-Peak,5
15460,1,2,2,Night,5
15461,1,18,1,Day-Off-Peak,5
15462,1,17,2,Day-Off-Peak,4
15463,3,42,8,Day-Off-Peak,4
15464,2,80,15,Day-Peak,3
15465,1,18,3,Day-Peak,4
15466,4,82,9,Day-Off-Peak,5
15467,2,48,14,Day-Peak,3
15468,1,22,4,Day-Peak,4
15469,4,92,8,Day-Off-Peak,4
15470,3,50,8,Day-Off-Peak,3
15471,4,23,8,Day-Off-Peak,5
15472,3,87,7,Day-Peak,4
15473,2,40,12,Day-Off-Peak,5
15474,3,85,8,Day-Off-Peak,3
15475,2,65,12,Day-Peak,5
15476,2,52,14,Day-Peak,3
15477,2,48,13,Day-Off-Peak,4
15478,1,9,3,Day-Peak,3
15479,2,24,13,Day-Peak,4
15480,2,40,13,Day-Peak,5
15481,1,24,1,Night,4
15482,2,74,13,Day-Peak,5
15483,2,35,13,Day-Peak,4
15484,1,81,2,Day-Off-Peak,4
15485,1,34,2,Day-Peak,5
15486,1,3,2,Day-Off-Peak,5
15487,2,46,13,Day-Off-Peak,4
15488,3,84,7,Day-Peak,5
15489,2,14,22,Day-Off-Peak,3
15490,1,17,2,Night,4
15491,1,27,3,Day-Off-Peak,3
15492,1,7,1,Day-Off-Peak,4
15493,2,47,13,Day-Off-Peak,4
15494,3,96,18,Night,3
15495,1,75,2,Day-Off-Peak,4
15496,1,17,2,Day-Off-Peak,4
15497,2,7,15,Day-Peak,3
15498,1,27,2,Night,4
15499,1,61,2,Night,5
15500,1,17,3,Night,3
15501,2,84,12,Day-Off-Peak,5
15502,2,42,16,Night,4
15503,4,96,9,Day-Off-Peak,4
15504,2,25,14,Day-Peak,4
15505,1,8,2,Day-Off-Peak,4
15506,3,86,7,Day-Peak,4
15507,1,6,1,Day-Peak,5
15508,2,34,17,Night,4
15509,2,34,17,Day-Peak,4
15510,1,17,2,Night,4
15511,1,16,2,Night,4
15512,2,73,13,Day-Peak,5
15513,2,23,12,Day-Off-Peak,5
15514,3,56,7,Day-Peak,4
15515,1,89,4,Night,4
15516,2,55,14,Day-Off-Peak,3
15517,4,93,9,Night,4
15518,4,61,9,Day-Off-Peak,5
15519,3,38,7,Night,4
15520,2,43,12,Night,4
15521,3,51,7,Day-Off-Peak,5
15522,3,85,7,Night,4
15523,1,13,1,Day-Peak,5
15524,1,23,2,Night,5
15525,1,8,2,Night,4
15526,4,87,8,Night,4
15527,1,12,8,Day-Peak,3
15528,3,89,7,Day-Off-Peak,5
15529,3,34,8,Day-Off-Peak,4
15530,3,55,12,Day-Peak,3
15531,4,95,9,Night,4
15532,2,39,16,Day-Peak,3
15533,1,26,2,Day-Off-Peak,5
15534,1,62,2,Night,5
15535,1,28,1,Night,5
15536,1,2,2,Night,5
15537,2,38,12,Day-Off-Peak,4
15538,1,2,2,Day-Peak,5
15539,2,93,12,Day-Peak,4
15540,2,80,13,Night,4
15541,1,13,1,Day-Peak,5
15542,1,18,2,Day-Peak,5
15543,2,45,13,Day-Peak,4
15544,4,99,9,Day-Peak,4
15545,3,64,9,Day-Peak,3
15546,4,97,8,Night,4
15547,1,45,2,Night,4
15548,3,91,7,Day-Peak,5
15549,1,11,2,Day-Peak,4
15550,2,39,19,Day-Peak,3
15551,3,91,8,Day-Peak,4
15552,2,19,13,Day-Off-Peak,5
15553,1,58,26,Day-Peak,4
15554,1,11,3,Night,3
15555,1,36,2,Day-Peak,5
15556,2,66,13,Day-Off-Peak,5
15557,1,52,3,Day-Peak,3
15558,1,8,2,Night,4
15559,1,22,2,Day-Off-Peak,5
15560,3,79,7,Day-Off-Peak,5
15561,1,79,2,Day-Off-Peak,5
15562,4,90,9,Night,5
15563,1,19,2,Day-Peak,5
15564,3,98,7,Day-Off-Peak,5
15565,1,53,2,Day-Peak,4
15566,2,72,14,Night,4
15567,1,2,3,Day-Peak,4
15568,1,16,2,Day-Off-Peak,4
15569,4,63,8,Day-Peak,4
15570,3,70,7,Day-Off-Peak,5
15571,2,45,13,Day-Peak,4
15572,4,84,9,Day-Peak,5
15573,2,24,12,Day-Off-Peak,4
15574,1,55,2,Day-Off-Peak,4
15575,1,1,2,Day-Off-Peak,4
15576,3,30,10,Night,4
15577,3,58,6,Day-Off-Peak,5
15578,1,27,2,Day-Peak,4
15579,3,52,7,Night,4
15580,1,18,4,Night,4
15581,3,52,7,Day-Off-Peak,4
15582,3,93,7,Night,4
15583,2,66,13,Day-Peak,5
15584,1,58,2,Day-Peak,5
15585,2,82,13,Day-Off-Peak,5
15586,1,66,1,Night,5
15587,1,76,3,Day-Off-Peak,3
15588,4,53,9,Day-Off-Peak,4
15589,4,96,9,Day-Peak,4
15590,3,61,7,Day-Peak,5
15591,1,67,2,Day-Peak,4
15592,1,12,2,Day-Off-Peak,4
15593,2,53,13,Day-Peak,4
15594,2,45,13,Night,4
15595,1,19,2,Day-Off-Peak,5
15596,4,98,10,Day-Peak,4
15597,4,76,8,Night,4
15598,3,49,11,Day-Peak,4
15599,2,56,14,Day-Off-Peak,3
15600,3,82,7,Day-Off-Peak,5
15601,3,79,6,Day-Peak,5
15602,4,64,11,Day-Off-Peak,3
15603,3,39,7,Day-Peak,4
15604,4,99,9,Day-Peak,4
15605,3,76,10,Night,3
15606,2,55,13,Day-Peak,4
15607,2,63,12,Night,4
15608,3,50,7,Day-Off-Peak,4
15609,1,16,2,Day-Peak,4
15610,2,52,12,Day-Peak,4
15611,1,59,2,Day-Peak,5
15612,1,45,2,Day-Peak,4
15613,4,64,11,Day-Peak,3
15614,1,23,4,Day-Peak,4
15615,4,91,10,Day-Peak,4
15616,3,37,6,Day-Off-Peak,5
15617,1,25,2,Night,5
15618,3,97,8,Night,3
15619,1,29,2,Day-Peak,5
15620,4,69,9,Day-Off-Peak,5
15621,3,98,7,Night,5
15622,1,5,2,Day-Off-Peak,4
15623,1,31,2,Day-Off-Peak,4
15624,1,13,2,Day-Off-Peak,5
15625,1,87,1,Night,4
15626,3,46,7,Day-Peak,4
15627,2,41,12,Day-Off-Peak,4
15628,1,34,2,Day-Off-Peak,5
15629,2,57,13,Day-Off-Peak,4
15630,3,91,8,Day-Off-Peak,4
15631,1,18,1,Day-Off-Peak,5
15632,1,1,2,Day-Off-Peak,4
15633,1,2,1,Night,5
15634,2,88,12,Day-Peak,4
15635,3,83,6,Day-Peak,4
15636,3,33,8,Day-Peak,4
15637,1,25,3,Day-Peak,4
15638,1,66,2,Day-Peak,5
15639,1,19,4,Day-Peak,4
15640,2,53,13,Night,4
15641,1,56,2,Day-Off-Peak,4
15642,2,42,16,Night,4
15643,2,35,12,Day-Off-Peak,4
15644,1,18,2,Day-Peak,5
15645,1,26,3,Day-Peak,4
15646,3,61,7,Day-Off-Peak,5
15647,2,23,17,Night,4
15648,3,40,7,Day-Peak,5
15649,2,77,12,Day-Off-Peak,4
15650,4,87,15,Day-Peak,3
15651,2,43,13,Day-Off-Peak,4
15652,3,79,6,Day-Peak,5
15653,1,15,3,Day-Peak,3
15654,1,4,2,Day-Peak,4
15655,1,8,2,Night,4
15656,3,90,7,Day-Off-Peak,5
15657,2,69,13,Day-Off-Peak,5
15658,2,26,13,Day-Off-Peak,5
15659,2,66,13,Day-Off-Peak,5
15660,1,1,3,Day-Off-Peak,3
15661,2,28,14,Day-Off-Peak,4
15662,1,85,1,Day-Off-Peak,4
15663,1,75,2,Day-Off-Peak,4
15664,1,22,1,Day-Peak,5
15665,3,60,7,Night,4
15666,4,95,9,Night,4
15667,3,29,8,Day-Off-Peak,4
15668,3,51,8,Day-Off-Peak,4
15669,1,68,2,Day-Peak,5
15670,2,55,12,Day-Peak,4
15671,3,95,8,Night,3
15672,1,30,1,Day-Peak,5
15673,3,91,7,Night,5
15674,3,88,9,Night,3
15675,1,78,2,Day-Off-Peak,4
15676,1,50,2,Night,4
15677,1,12,2,Day-Peak,4
15678,2,28,13,Night,5
15679,1,42,2,Day-Peak,5
15680,4,99,9,Day-Peak,4
15681,2,73,13,Day-Off-Peak,5
15682,2,28,12,Day-Peak,5
15683,3,79,7,Day-Peak,5
15684,1,2,2,Day-Off-Peak,5
15685,1,3,2,Day-Off-Peak,5
15686,2,85,12,Day-Peak,4
15687,1,21,2,Night,4
15688,2,70,12,Night,5
15689,2,4,12,Day-Peak,4
15690,3,82,7,Day-Off-Peak,5
15691,4,91,9,Night,5
15692,1,15,1,Night,4
15693,1,32,3,Day-Peak,4
15694,1,60,2,Day-Peak,4
15695,2,87,14,Day-Peak,3
15696,3,40,6,Day-Peak,5
15697,1,13,3,Day-Peak,4
15698,3,37,9,Day-Off-Peak,4
15699,4,57,9,Day-Peak,4
15700,1,14,2,Night,4
15701,2,66,13,Day-Peak,5
15702,4,92,9,Night,4
15703,3,87,7,Night,4
15704,2,10,14,Day-Peak,4
15705,2,34,14,Night,4
15706,3,53,8,Night,3
15707,3,87,6,Day-Peak,4
15708,1,38,2,Night,4
15709,1,5,3,Day-Peak,3
15710,1,10,2,Day-Peak,5
15711,4,58,8,Day-Off-Peak,5
15712,4,90,9,Day-Peak,5
15713,2,64,12,Day-Off-Peak,4
15714,1,32,2,Day-Off-Peak,5
15715,3,100,7,Day-Peak,4
15716,1,50,3,Day-Peak,3
15717,1,6,1,Day-Off-Peak,5
15718,1,35,1,Night,4
15719,3,48,7,Night,4
15720,4,57,9,Day-Peak,4
15721,2,80,15,Night,3
15722,1,4,2,Day-Peak,4
15723,3,71,8,Night,4
15724,1,16,1,Day-Peak,4
15725,1,27,2,Night,4
15726,1,53,1,Day-Peak,4
15727,2,31,13,Night,4
15728,1,7,1,Day-Off-Peak,4
15729,2,65,12,Night,5
15730,2,10,13,Night,5
15731,3,88,7,Night,4
15732,1,35,2,Day-Peak,4
15733,1,1,2,Night,4
15734,2,76,12,Day-Off-Peak,4
15735,1,24,1,Day-Peak,4
15736,1,11,3,Day-Peak,3
15737,1,10,2,Night,5
15738,1,15,2,Day-Peak,4
15739,1,22,1,Night,5
15740,3,63,7,Day-Peak,4
15741,4,99,9,Night,4
15742,4,78,8,Night,4
15743,3,51,7,Day-Off-Peak,5
15744,2,41,13,Night,4
15745,3,62,7,Day-Off-Peak,5
15746,1,32,2,Day-Peak,5
15747,1,36,6,Night,4
15748,3,91,9,Day-Peak,4
15749,1,55,3,Day-Off-Peak,3
15750,3,70,7,Day-Peak,5
15751,1,1,2,Day-Peak,4
15752,2,39,13,Day-Peak,4
15753,1,13,4,Night,4
15754,1,1,2,Day-Off-Peak,4
15755,1,14,2,Night,4
15756,1,10,1,Night,5
